,post_id,post_text,time,comments,shares,reaction_count,media,day,hour
849,641432798192595,"Thời tiết ngày 10/10: Không khí lạnh tràn về, nhiệt độ thấp nhất 21-24 độ",2023-10-10 07:06:22,105,49,4800,1,10,7
850,641183608217514,"""Tôm tặc"" đang xuất hiện khắp mọi nơi ở Ecuado - nơi sản xuất, trên đường vận chuyển, cả trên bộ và trên biển.",2023-10-09 22:00:36,18,45,3100,2,9,22
851,641179401551268,"Nước thải sau khi tái chế có thể trở thành nguyên liệu để sản xuất bia. Nghe có vẻ không được vệ sinh lắm, nhưng thực ra đây là 1 sản phẩm đã được công nhận tại Mỹ.

Loại bia này có màu vàng và hương vị trái cây nhẹ. Người uống khó có thể nhận ra rằng, nó chứa một thành phần khác thường, là nước thải tái chế từ một tòa nhà chọc trời ở San Francisco.

Đồ uống này được pha chế để nâng cao nhận thức của công chúng về tiềm năng chưa được khai thác của các nguồn nước mà thoạt nhìn có vẻ là không được vệ sinh lắm, vào thời điểm miền Tây nước Mỹ đang phải vật lộn với tình trạng hạn hán trầm trọng hơn do sự nóng lên toàn cầu.",2023-10-09 20:56:33,14,8,659,1,9,20
852,641137561555452,"Trạm trung chuyển rác với khối lượng hơn 150 tấn/ngày nằm ngay giữa khu dân cư, khiến người dân luôn trong cảnh bức bí, ngột ngạt, do môi trường bị ô nhiễm và tai nạn giao thông luôn rình rập - Câu chuyện tại phường Phước Long A, TP. Thủ Đức, TP Hồ Chí Minh",2023-10-09 19:30:34,6,6,425,2,9,19
853,641110761558132,"Ông Marty và bà Jess Ansen (80 tuổi) là một cặp đôi đã nghỉ hưu đến từ Brisbane, Australia. Sau khi thấy chi phí cho một ngày trên du thuyền 5 sao rẻ hơn ở viện dưỡng lão, họ đã quyết định mua 51 chuyến đi liên tiếp trên biển, theo New York Post.

Theo AsiaOne, bà Jess lấy ví dụ, chi phí của một chuyến du thuyền kéo dài 14 ngày có giá gần 107 AUD/ ngày (hơn 1.6 triệu đồng). Còn chi phí một ngày ở viện dưỡng lão bất kỳ tại Australia có thể lên đến 200 - 250 AUD (từ 3 - 4 triệu đồng), tùy vào cơ sở và dịch vụ được cung cấp.

Vì vậy, từ tháng 6/2022 đến nay, hai người đã sống trên con tàu Coral Princess gần 500 ngày, lâu hơn hầu hết thủy thủ đoàn và cả thuyền trưởng. Họ dự kiến sẽ ở trên tàu…",2023-10-09 18:30:18,438,226,18000,1,9,18
854,641086668227208,"Theo báo cáo của Sở Y tế gửi cho UBND TP Hồ Chí Minh, từ đầu năm 2023 đến ngày 7/10, TP Hồ Chí Minh đã ghi nhận 13 trường hợp mắc bệnh đậu mùa khỉ.

Theo đại diện Sở Y tế TP Hồ Chí Minh, trong số 13 trường hợp mắc bệnh đậu mùa khỉ ghi nhận tại Thành phố, có 1 ca được phát hiện tại Đài Loan (Trung Quốc) vào tháng 7/2023 và 2 ca xâm nhập, những ca còn lại phát hiện nội địa.

Bác sĩ chuyên khoa 2 Huỳnh Thị Thuý Hoa, Bênh viện Bệnh Nhiệt đới TP Hồ Chí Minh cho biết, bệnh đậu mùa khỉ không dễ lây lan cho tất cả mọi người trong cộng đồng, chỉ dễ lây lan trên một số nhóm người có nguy cơ như đồng tính nam (MSM), người song giới (bisexual), người có nhiều bạn tình quan hệ tình dục không an toàn, không bảo vệ bằng bao cao su…

Do đó, người dân không nên lo lắng quá mức và hãy cảnh giác, chủ động phòng ngừa tích cực nếu thuộc nhóm nguy cơ cao và tránh tiếp xúc gần với người có triệu chứng nghi ngờ.

Nếu có các triệu chứng nghi ngờ bệnh đậu mùa khỉ thì đến các cơ sở y tế địa phương để được chẩn đoán xác định, hỗ trợ điều trị và cách ly, tránh lây cho người khác.",2023-10-09 17:30:15,18,42,1100,1,9,17
855,641063754896166,"Khoảng 10h sáng ngày 9/10, một đám cháy bất ngờ bùng lên từ tầng 3 trường tiểu học Đồng Mai 1 (Q. Hà Đông, Hà Nội).

Ngay khi phát hiện sự việc, các giáo viên đã nhanh chóng sơ tán, hướng dẫn hàng trăm học sinh chạy xuống sân trường, đồng thời, báo tin cho Công an quận Hà Đông.

Nhận được tin báo, lực lượng chữa cháy cơ sở, Công an phường Đồng Mai, các thầy cô đã nhanh chóng xử lý. Đám cháy sau đó đã được dập tắt trước khi xe chữa cháy của Công an quận Hà Đông điều có mặt.

Hiện tại, các em học sinh Trường Tiểu học Đồng Mai 1 đã vào học trở lại. Bước đầu xác định, nguyên nhân đám cháy có thể do chập điện. Nguyên nhân và thiệt hại của vụ cháy đang được lực lượng chức năng tiếp tục làm rõ.",2023-10-09 16:30:21,40,20,2800,1,9,16
856,641000021569206,"Tại Venezuela, hồ nước lớn Maracaibo đang bị ô nhiễm dầu tưởng như không xử lý được.

Tuy nhiên, một tổ chức phi chính phủ đang triển khai một giải pháp là dùng tóc để tạo thành những tấm lưới, khoanh vùng ô nhiễm, đồng thời hút dầu. Tổ chức này cho hay đã sử dụng phương pháp dùng tóc hút dầu, làm sạch nước ở hơn 33 nước.

Người dân Venezuela đã hưởng ứng lời kêu gọi của tổ chức này, và đi cắt tóc để hiến cho dự án có cái tên ý nghĩa là Dự án Nàng tiên cá.",2023-10-09 15:30:00,25,39,6200,1,9,15
857,640994601569748,Bật chế độ dọn tủ quần áo thôi nhờ!,2023-10-09 14:35:51,248,103,7900,2,9,14
858,640986901570518,"""Muốn tôi vẽ hộ tương lai không?""

Tương lai vẽ ra thì lúc nào cũng đẹp với lợi nhuận siêu khủng. Nhưng thực tế lại là sau khi nhận tiền thì mất hút.",2023-10-09 13:21:11,1100,924,8200,2,9,13
859,640947864907755,"Không chấp hành kiểm tra nồng độ cồn, nam thanh niên đâm thẳng xe vào CSGT",2023-10-09 11:50:00,39,7,2000,1,9,11
860,640922038243671,"Vượt qua trận thi đấu vô cùng kịch tính, Lê Xuân Mạnh - thí sinh trường THPT Hàm Rồng, Thanh Hóa - đã trở thành Quán quân Đường lên đỉnh Olympia 2023. Xuân Mạnh khẳng định: """"Chiến thắng có cả yếu tố kiến thức và may mắn, ở trận đấu này em đã có cả hai yếu tố đó"".

Theo bà Vũ Thị Hường, mẹ của Mạnh, con trai rất yêu thích đá bóng và có thể đá được ở tất cả các vị trí. Mẹ Xuân Mạnh cho biết từ nhỏ Mạnh đã sớm bộc lộ tố chất khác biệt, như biết đọc, biết làm toán cộng trừ sớm...

Từ khi còn học tiểu học, Xuân Mạnh đã ước mơ trở thành bác sĩ. Ước mơ đó luôn nhận được sự ủng hộ của gia đình.

Bí quyết học tập của Xuân Mạnh không quá đặc biệt, em cho biết phần lớn học, đọc ở sách giáo khoa.",2023-10-09 11:00:03,82,17,3700,1,9,11
861,640903144912227,"Một tài xế xe ôm công nghệ ở Đà Nẵng vừa được khen thưởng vì dũng cảm mưu trí, hỗ trợ đắc lực cho công an phá án.

Theo đó, khoảng 16 giờ ngày 7/10, anh L.Đ.H (25 tuổi, quê huyện Hương Sơn, Hà Tĩnh) đến trụ sở công an phường Xuân Hà, quận Thanh Khê để trình báo về nghi phạm cướp giật.

Anh H. khai, trưa cùng ngày, một nam thanh niên yêu cầu anh chở đến số 272 Trần Cao Vân, nói tài xế chờ rồi đi vào, sau đó nhanh chóng trở ra và yêu cầu chạy thật nhanh. Qua gương chiếu hậu, anh L.Đ.H thấy một thiếu niên chạy theo và khóc nên anh sinh nghi, quyết định báo công an.

Đi ngang UBND phường Thanh Khê Tây, anh L.Đ.H lao xe vào cổng rồi tri hô. Bất ngờ, nghi phạm đấm vào mặt anh H. rồi bỏ chạy. Qua lời khai của anh H, công an khoanh vùng và bắt được và tạm giữ hình sự Võ Minh Tiến (30 tuổi, trú tổ 38, phường Hòa Minh, quận Liên Chiểu) để điều tra về hành vi cướp giật tài sản, thu được điện thoại di động là tang vật vụ cướp.",2023-10-09 10:15:02,227,60,10000,1,9,10
862,640862751582933,"Sau 15 ngày kể từ khi kết thúc phiên xét xử sơ thẩm hôm 21/9, bà Nguyễn Phương Hằng (TGĐ Công ty Cổ phần Đại Nam) đã không kháng cáo, chấp nhận mức hình phạt 3 năm tù mà tòa tuyên. Trong khi đó, 4 đồng phạm của bà Hằng đã có đơn kháng cáo xin giảm nhẹ hình phạt.

Theo bản án sơ thẩm, từ tháng 3/2021 đến tháng 3/2022, bà Hằng sử dụng các nền tảng mạng xã hội như: Youtube, Facebook, Tiktok… để thực hiện các buổi livestream.

Bà Hằng đã phát ngôn trực tiếp về chuyện bí mật đời tư cá nhân và những nội dung gây ảnh hưởng uy tín, danh dự của 10 người, gồm: Nghệ sĩ Hoài Linh, ca sĩ Vy Oanh, bà Ðặng Thị Hàn Ni, ca sĩ Ðàm Vĩnh Hưng, ca sĩ Thủy Tiên cùng chồng là Lê Công Vinh, ông Nguyễn Đức Hiển và các…",2023-10-09 09:30:00,45,6,1600,1,9,9
863,640884614914080,"Không khí lạnh đã ""úp"" tôi như thế nào? 🥲",2023-10-09 08:46:41,499,210,11000,1,9,8
864,640861291583079,"Ngày 8/10, mạng xã hội đăng tải đoạn clip ghi lại cảnh một cô gái lái mô tô tại khu vực hầm Thủ Thiêm. Đáng nói, người này thực hiện những động tác nguy hiểm như ngồi 2 chân sang một bên, thậm chí dang cả 2 tay khi xe chạy.

Qua tìm hiểu, cô gái trong clip là người mẫu nổi tiếng N.T . Nhiều người cho rằng hành động của người mẫu này có thể khiến nhiều người học hỏi, làm theo dẫn đến nguy cơ ảnh hưởng đến an toàn giao thông.

Sau khi mạng đăng tải, cơ quan chức năng phường Thủ Thiêm và Đội Cảnh sát giao thông trật tự Công an TP Thủ Đức đã vào cuộc xác minh.

""CSGT đang phối hợp với lực lượng chức năng phường Thủ Thiêm vào cuộc xác minh, mời người phụ nữ liên quan lên làm việc để có phương hướng xử lý theo quy định"", một cán bộ CSGT cho biết.",2023-10-09 08:15:01,139,10,2300,1,9,8
865,640850901584118,"Đêm nay, miền Bắc đón không khí lạnh tăng cường, có nơi dưới 16 độ C",2023-10-09 07:31:00,151,126,3800,1,9,7
866,640619438273931,"Một công ty tại Nauy đã tìm ra một công nghệ biến nước biển thành nước ngọt, trong một nhà máy nằm ở độ sâu 400m dưới mực nước biển.",2023-10-08 22:00:05,134,675,10000,2,8,22
867,640607298275145,"Đường lên đỉnh Olympia đã qua được nửa ngày rồi mà admin vẫn chưa nghĩ ra cách giải câu này.🤔

1 cao thủ gợi ý đây sẽ là tổng của 4 số nhỏ nhất chia cho 6 dư 1.",2023-10-08 21:13:40,561,41,4900,1,8,21
868,640582754944266,"Hơn 200 em nhỏ mầm non ở xã Mai Trung, huyện Hiệp Hòa, tỉnh Bắc Giang không được đến trường trong hơn 1 tháng qua, bởi các gia đình gặp khó khăn trong việc đưa đón con ở điểm trường mới xa nhà.",2023-10-08 20:33:40,131,300,1600,2,8,20
869,640552518280623,"Chỉ trong một ngày, ít nhất 1.000 con chim di trú đã chết vì đâm vào tòa nhà McCormick Place (bang Illinois, Chicago, Mỹ), do trung tâm hội nghị này chủ yếu được bao phủ bằng kính. The Guardian hôm 7/10 đưa tin, số chim di trú mất mạng do đâm vào các cửa kính của toà nhà đang tiếp tục gia tăng.

Chỉ riêng ngày 5/10, những người tình nguyện đã thu được xác ít nhất 1.000 con chim. Số chim được cho rằng đã di trú về phía Nam, Trung Mỹ trước khi gặp nạn ở Chicago. Từ đêm 4/10 đến rạng sáng 5/10, ước tính có khoảng 1.5 triệu con chim di chuyển trên không ở Chicago.

""Số lượng chim chết đã ở mức khổng lồ, chưa tính những con chim bị thương. Xác nhiều loài chim đã được tìm thấy, trong đó có không ít loài chim sơn ca, chim chích…"", theo bà Annette Prince, Giám đốc tổ chức Những người theo dõi chim va chạm ở Chicago.

""Không phải con chim nào va vào cửa kính của tòa nhà cũng rơi xác tại hiện trường"", nhà nghiên cứu Brendon Samuels của Đại học Tây Ontario (Canada). ""Trên thực tế, chúng có thể tiếp tục bay một đoạn nữa trong tình trạng bị trọng thương nhưng không quá vài giờ"", ông bổ sung.",2023-10-08 19:27:21,50,20,2700,1,8,19
870,640528578283017,"Anh Mark Boyle còn được biết đến là “người không tiền”, đã từ bỏ sử dụng tiền và theo lối sống không tiền từ năm 2008. Anh cũng không sử dụng công nghệ và duy trì lối sống ""hòa mình vào thiên nhiên”, theo trang Oddity Central.

Tốt nghiệp đại học chuyên ngành kinh doanh và kinh tế, anh Boyle nhanh chóng tìm được một công việc với mức lương hấp dẫn tại một công ty ở Bristol (Anh). Trong nhiều năm, kế hoạch của Boyle là kiếm một công việc tốt và mua được những thứ vật chất mà xã hội gắn liền với định nghĩa về thành công.

Nhưng mọi thứ đã thay đổi. “Một đêm năm 2007, tôi đã ngồi thảo luận với một người bạn về các vấn đề của thế giới. Tôi chợt nhận ra rằng gốc rễ của tất cả mọi thứ chính là tiền…",2023-10-08 18:30:09,196,89,4600,1,8,18
871,640504784952063,"Ngày 7/10 tại TP. Hồ Chí Minh, tổ chức Kỷ lục Việt Nam đã trao bằng chứng nhận và huy chương Kỷ lục Việt Nam cho họa sĩ Nguyễn Quốc Vượng – tác giả bức tranh “Vị tướng vì hòa bình” bằng chất liệu vỏ trứng, vẽ chân dung Đại tướng Võ Nguyên Giáp.

Từ tấm lòng yêu quý và kính trọng Đại tướng Võ Nguyên Giáp, họa sĩ Vượng đã dày công vẽ bức chân dung cương nghị nhưng hiền hòa của Đại tướng từ hơn 1.000 vỏ trứng các loại như gà, vịt, chim cút và trứng nướng. Bức tranh có chiều cao 1,4 m, chiều ngang 1,75 m.

Họa sĩ Vượng chia sẻ, bức tranh là một món quà mà những nghệ sĩ như anh rất muốn sáng tác để tri ân Đại tướng Võ Nguyên Giáp, một người con lỗi lạc của quê hương Quảng Bình, một anh hùng của dân tộc, một tướng tài của thế giới.

Mong muốn của họa sĩ Vượng là tặng bức tranh này cho bảo tàng hoặc gia đình Đại tướng Võ Nguyên Giáp như một sự tri ân đối với công lao trời biển của Đại tướng.",2023-10-08 17:30:39,5,9,1600,1,8,17
872,640416071627601,"Đánh vào tâm lý ngại thử đường huyết bằng phương pháp truyền thống có kim lấy máu đầu ngón tay, thì hiện trên thị trường rao bán nhiều loại đồng hồ đo đường huyết không xâm nhập, tức là ko cần trích máu. Thế nhưng, nhiều người vì cả tin khiến ""tiền mất, tật mang"".",2023-10-08 16:31:00,24,51,739,2,8,16
873,640412404961301,"Thị trấn Kanazawa ở tỉnh Ishikawa có những xưởng dát vàng lá tuổi đời trên 400 năm, nơi đây cũng được xem là thủ phủ của nghề sản xuất vàng lá.",2023-10-08 15:30:12,1,18,603,2,8,15
874,640403618295513,"""Giao hàng cho sếp"" - Chiêu trò mới của một số đối tượng lừa đảo. Nếu bạn gặp phải tình huống này, hãy chủ động gọi điện kiểm tra lại từ ""sếp"" nhé.",2023-10-08 14:30:29,59,120,1400,2,8,14
875,640393228296552,"Mới đây, trạm chăn nuôi thú y (Trạm thú y) huyện Xuân Lộc, tỉnh Đồng Nai cho biết, đã có kết quả kiểm tra dịch tả heo châu Phi đối với lô heo 810 con tại cơ sở thu gom của hộ ông Lương Hữu Điền (thuộc ấp Tam Hiệp, xã Xuân Hiệp).

Kết quả xét nghiệm của 7 mẫu gộp gồm: 6 mẫu huyết thanh và 1 mẫu hạch bẹn trên số lượng 30 con tại cơ sở của ông Điền đã phát hiện 6/7 mẫu dương tính với dịch tả heo Châu Phi.

Lực lượng chức năng cũng đã tiêu hủy 85 con heo có kết quả dương tính virus dịch tả châu Phi, còn lại tiếp tục theo dõi.

Trước đó, từ tin báo của người dân, Công an huyện Xuân Lộc đã phối hợp với Trạm Xuân Lộc kiểm tra, lập biên bản cơ sở thu gom heo của ông Lương Hữu Điền nhập một lô heo có dấu hiệu bị nhiễm dịch bệnh. Tại cơ sở đã có 2 con heo chết (loại 20-40kg) và nhiều con bị yếu, có dấu hiệu nhiễm bệnh.

Hiện Công an huyện Xuân Lộc đã nhanh chóng tiến hành các biện pháp phòng, chống dịch bệnh tả heo Châu Phi tại Trạm trung chuyển heo Lương Hữu Điền và tiến hành điều tra, hoàn tất hồ sơ xử lý theo quy định của pháp luật nếu có sai phạm.",2023-10-08 13:30:55,18,23,784,1,8,13
876,640366161632592,"Đến với Chung kết Đường lên đỉnh Olympia năm thứ 23, Lê Xuân Mạnh mang theo niềm tự hào từ vùng đất hiếu học Thanh Hóa và khát khao mang vòng nguyệt quế trở về. Và Xuân Mạnh đã xuất sắc làm được điều này.

Cùng gặp gỡ Lê Xuân Mạnh sau giây phút đăng quang.",2023-10-08 12:32:38,1000,1100,33000,2,8,12
877,640351558300719,"Thông tin từ Tổng công ty Đường sắt Việt Nam, mưa lớn trên địa bàn tỉnh Yên Bái đã khiến tuyến đường sắt Hà Nội - Lào Cai đoạn qua giữa hai ga Ngòi Hóp và Mậu A thuộc huyện Trấn Yên và Văn Yên, tỉnh Yên Bái bị sạt lở. Tất cả các tuyến tàu đi qua đây đã phải tạm dừng.

Tối 7/10, tại điểm sạt lở của tuyến đường sắt Yên - Lào tại địa phận xã Yên Thái, huyện Văn Yên, ngành đường sắt đã huy động khoảng 100 nhân công cùng nhiều máy móc, phương tiện để vật chuyển đá và các vật dụng khác để khắc phục điểm sạt lở này.

Trong đêm, lực lượng này đã chia ca kíp, làm việc thâu đêm để có thể khắc phục điểm sạt lở này trong thời gian nhanh nhất có thể.

Thời tiết diễn biến phức tạp, mưa vẫn tiếp diễn trong đêm càng khiến việc sửa chữa, khắc phục sự cố gặp nhiều khó khăn.

Sạt lở đã khiến tuyến đường sắt Hà Nội - Lào Cai phải tạm dừng hoạt động. Đến thời điểm này, đã có trên 20 chuyến tàu, trong đó có 4 chuyến tàu chở khách phải hủy chuyến.",2023-10-08 11:52:19,4,3,710,1,8,11
878,640325794969962,"Fan MU 2 năm liền vô địch Đường lên đỉnh Olympia.

Thắng phút cuối như cái cách mà trận đấu đêm qua kết thúc.",2023-10-08 10:50:05,737,416,10000,1,8,10
879,640320324970509,"Xứ Thanh đất học giỏi giang
Rinh vòng nguyệt quế vinh quang trở về.

Chúc mừng Xuân Mạnh - THPT Hàm Rồng (Thanh Hóa) đã trở thành nhà vô địch Đường lên đỉnh Olympia năm thứ 23.",2023-10-08 10:36:37,4600,5900,94000,1,8,10
880,640300261639182,Câu hỏi không khoai nhưng giới hạn thời gian thành ra lại rất khoai. 🥲,2023-10-08 09:41:05,601,50,4100,1,8,9
881,640293078306567,Câu mà admin chắc chắn đúng trong vòng Khởi động chính là câu về VTV Go,2023-10-08 09:22:47,27,5,3200,1,8,9
882,640279138307961,Miền Bắc đón không khí lạnh đầu mùa,2023-10-08 08:45:07,170,60,7300,1,8,8
883,640263671642841,Vòng nguyệt quế có phải bằng vàng?,2023-10-08 08:10:30,32,26,3400,2,8,8
884,251413934559514,Chung kết Đường lên đỉnh Olympia 2023 trước giờ G.,2023-10-08 07:54:22,156,37,2900,2,8,7
885,640117661657442,"Nhà vô địch thì chỉ có một nhưng đến được trận Chung kết này thì cả 4 em đã chiến thắng rồi.

Hãy bình tĩnh, tự tin và thể hiện hết sức mình nhé Nguyễn Việt Thành, Nguyễn Minh Triết, Lê Xuân Mạnh, Nguyễn Trọng Thành.",2023-10-08 07:10:02,49,8,3900,1,8,7
886,640235754978966,"✨ Việt Thành, Minh Triết, Xuân Mạnh, Trọng Thành là 4 cái tên xuất sắc sẽ góp mặt trong trận chung kết Đường lên đỉnh Olympia năm thứ 23.

Ai sẽ là quán quân của cuộc thi năm nay?
👉 Trận chung kết sẽ được Truyền hình trực tiếp trên VTV3 và trên ứng dụng VTVGo lúc 8h30 Chủ nhật ngày 8/10/2023. Mời các bạn cùng đón xem!

Chúc các em thật tự tin, sẵn sàng bứt phá tiến tới ngôi vị quán quân.",2023-10-08 07:00:04,76,51,3800,1,8,7
887,640011021668106,"4 điểm cầu Chung kết Đường lên đỉnh Olympia năm thứ 23 có gì thú vị?

Hãy cùng khám phá ngay nào!",2023-10-07 22:30:56,8,39,2600,1,7,22
888,639994058336469,Với sự tiếp tay A.I bất cứ ai cũng có thể bị biến thành nạn nhân.,2023-10-07 22:01:00,86,528,5800,2,7,22
889,640022128333662,"Kể cả nếu bây giờ là mưa phùn giữa đông thì cũng không thể làm nguội đi sức nóng tại các điểm cầu Chung kết Đường lên đỉnh Olympia.

Cơ mà vẫn mong ngày mai tất cả các điểm cầu đều không mưa, thời tiết mát mẻ, dễ chịu ạ!",2023-10-07 21:29:45,65,30,8900,1,7,21
890,639994068336468,"Với những kỹ năng được học, được trải nghiệm sẽ giúp các em học sinh bình tĩnh đưa ra hướng xử lý phù hợp khi gặp các đám cháy.",2023-10-07 21:05:13,19,36,1100,2,7,21
891,639994055003136,Phụ huynh không thể kè kè mãi bên con để biết được con xem gì.,2023-10-07 20:33:51,387,353,6500,2,7,20
892,639931861676022,"Bốn thí sinh tranh tài Chung kết Đường lên đỉnh Olympia năm thứ 23 đã bốc thăm để xác định thứ tự trong trận đấu cuối cùng của Đường lên đỉnh Olympia 23.

Theo đó, Nguyễn Trọng Thành sẽ ở vị trí thi đấu đầu tiên, tiếp theo đó Minh Triết ở vị trí thứ hai, Việt Thành ở vị trí thứ 3 và Xuân Mạnh ở vị trí cuối cùng.

Giải thưởng cho quán quân ngoài vòng nguyệt quế được mạ vàng 24k với thiết kế đặc biệt thì người thắng cuộc còn nhận được giải thưởng trị giá 50.000 USD.

Đồng thời, giải thưởng đối với các thí sinh đạt giải Nhì, giải Ba cũng được nâng gấp đôi so với năm ngoái với mức: 200 triệu đồng/giải Nhì; 100 triệu đồng/giải Ba.",2023-10-07 19:30:02,44,15,1700,1,7,19
893,639815638354311,"Nghiên cứu mới do tổ chức từ thiện Words Matter của Anh ủy quyền, cho thấy bên cạnh việc bạo hành thể chất, lạm dụng tình dục, lạm dụng tình cảm và bỏ bê trẻ em thì việc la mắng trẻ cũng được xem là một hành vi ngược đãi.

Các nhà khoa học từ Đại học Wingate và Đại học College London đã phân tích 149 nghiên cứu định lượng và 17 nghiên cứu kiểm tra bạo hành lời nói ở trẻ em. Theo đó, những người la mắng trẻ phổ biến nhất là phụ huynh, các bà mẹ và giáo viên.

Theo đó, việc la mắng trẻ thường xuyên có thể ảnh hưởng tâm lý và kéo dài tới suốt cuộc đời của trẻ; thậm chí có thể gây ra béo phì, tăng nguy cơ tức giận, lạm dụng chất gây nghiện, trầm cảm và tự làm hại bản thân.",2023-10-07 19:00:02,74,42,2100,1,7,19
894,639831831686025,Hạn hán làm giảm mạnh sản lượng thủy điện toàn cầu,2023-10-07 18:00:02,17,71,1600,1,7,18
895,639899735012568,"Hà Nội chiều tối nay lạnh phết đấy.

Tối có đi chơi thì nhớ mang áo khoác mỏng bạn nhé!",2023-10-07 17:30:03,365,55,5300,1,7,17
896,639805431688665,"Bánh thịt kẹp taco vốn nổi tiếng của Mexico, thế nhưng tại Mỹ đã dành một riêng ngày 4/10 để trân trọng món ăn này, họ gọi là Ngày bánh Taco quốc gia.",2023-10-07 17:00:25,0,10,432,2,7,17
897,639842978351577,"Sáng nay 7/10, chị N.T.M.O, 24 tuổi cùng bạn trai tới khu vực đèo Lương Sơn, đường Phạm Văn Đồng, xã Vĩnh Lương, thành phố Nha Trang, tỉnh Khánh Hòa để chụp ảnh.

Trong lúc đứng bên đường sát biển chụp ảnh, chị O. không may bị trượt chân, rơi xuống vực sâu khoảng 10 m. Người bạn trai đi cùng đã hô hoán nhờ người dân trợ giúp.

Nạn nhân bị gãy chân trái và chấn thương vùng đầu, mặt.

Lực lượng Cảnh sát Phòng cháy chữa cháy và cứu nạn, cứu hộ Công an tỉnh Khánh Hòa đã đến hiện trường tổ chức cứu hộ. Lực lượng cứu hộ đã cố định chân của nạn nhân bị gãy, đưa lên khỏi khu vực bị nạn và chuyển đến Bệnh viện đa khoa tỉnh Khánh Hòa cấp cứu, điều trị.",2023-10-07 16:00:02,348,46,7100,1,7,16
898,639805428355332,"Tại Á vận hội đang diễn ra tại Hàng Châu (Trung Quốc), robot xuất hiện khắp nơi, từ làm công việc tuần tra tới việc nấu ăn.",2023-10-07 15:30:26,35,84,2400,2,7,15
899,639829848352890,"Với 100% số phiếu ủng hộ, Hạ viện Liên bang Bỉ vừa thông qua Nghị quyết số 2406 về hỗ trợ nạn nhân nhiễm chất độc da cam trong chiến tranh ở Việt Nam.

Đây là lần đầu tiên một Nghị viện nước ngoài có Nghị quyết chính thức kêu gọi sự hỗ trợ với các nạn nhân da cam Việt Nam.

Theo Nghị quyết, các nghị sĩ Bỉ kêu gọi chính phủ, doanh nghiệp và các cá nhân người Bỉ có hành động cụ thể nhằm hỗ trợ lâu dài các nạn nhân chất độc da cam, khắc phục và xử lý các khu vực bị nhiễm chất độc ở Việt Nam. Chủ tịch Ủy ban Đối ngoại Hạ viện Bỉ khẳng định việc bảo vệ nạn nhân chất độc da cam Việt Nam là cần thiết, Hạ viện Bỉ mong muốn công ty công nghệ Haemers của nước này sớm áp dụng công nghệ tiên tiến để hỗ trợ Việt Nam làm sạch đất bị ô nhiễm.

Nghị quyết 2406 do Nghị sỹ André Flahaut đệ trình. Tại phiên điều trần, ông Flahaut cam kết và quyết tâm hành động vì phụ nữ, nam giới và trẻ em là nạn nhân chất độc da cam. Đồng thời, kỳ vọng Nghị quyết có thể truyền cảm hứng cho Nghị viện các nước thành viên Liên minh châu Âu và Nghị viện châu Âu có hành động hỗ trợ nạn nhân da cam Việt Nam.",2023-10-07 15:00:04,28,20,4000,1,7,15
900,639805415022000,"Người dân khi dính phải chất tiết của kiến ba khoang không nên gãi hoặc động vào kiến, tránh trường hợp chất độc bị lan rộng và nhiễm trùng.",2023-10-07 14:30:26,31,33,946,2,7,14
901,639805425021999,"Là con trai của cựu xạ thủ Phạm Cao Sơn nên Phạm Quang Huy được đặt nhiều kỳ vọng.

Với những kỳ vọng lớn như vậy chàng xạ thủ trẻ liệu có gặp áp lực?",2023-10-07 13:30:25,2,0,526,2,7,13
902,639773225025219,"Triệt phá tụ điểm mại dâm ""cao cấp"" chuyên phục vụ khách nước ngoài tại TP. Hồ Chí Minh",2023-10-07 12:30:02,19,7,787,1,7,12
903,639707381698470,"Ngày 6/10, UBND tỉnh Bà Rịa - Vũng Tàu cho biết, Chủ tịch tỉnh này đã ký ban hành quyết định xử phạt vi phạm hành chính đối với ông Phạm Văn T (35 tuổi, trú khu dân cư số 2, huyện Côn Đảo) số tiền 137,5 triệu đồng về hành vi khai thác trái phép thủy sản trong phân khu phục hồi sinh thái thuộc khu bảo tồn biển Vườn quốc gia Côn Đảo.

Trước đó, lực lượng chức năng trong quá trình tuần tra đã phát hiện ông T đang điều khiển một phương tiện nổi tự chế để khai thác ốc. Tại thời điểm hiện, ông T đã khai thác được 5kg ốc ngọt (không thuộc loài thủy sản nguy cấp, quý hiểm).

Đáng nói là sau khi bị lập biên bản, ông T đã không chấp hành yêu cầu của kiểm lâm, cố tình cắt dây neo phương tiện tự chế rồi nổ máy bỏ chạy.

Theo Hạt Kiểm lâm Vườn quốc gia Côn Đảo, ông T từng bị cảnh cáo, xử phạt về hành vi xâm nhập Vườn quốc gia Côn Đảo săn bắt động vật, sử dụng phương tiện tự chế khai thác thủy sản trái phép.

Năm 2018, ông T. bị TAND huyện Côn Đảo phạt 10 tháng 17 ngày tù giam về tội trộm cắp, mua bán trứng vích.",2023-10-07 12:00:00,182,17,3700,1,7,12
904,639726391696569,Nghe thần phân tích cũng có lý...,2023-10-07 11:00:03,102,40,4300,2,7,11
905,639739881695220,"Sáng nay, 4 điểm cầu đã tiến hành tổng duyệt, sẵn sàng cho một Chung kết Đường lên đỉnh Olympia năm thứ 23 cực cháy.",2023-10-07 09:58:18,114,33,7100,1,7,9
